l1code,l1name,l2code,l2name,l3code,l3name,code,name,area,market,exchange,list_status,list_date,is_hs
801890.SI,机械设备,801072.SI,通用设备,850731.SI,仪器仪表,300349,金卡智能,浙江,创业板,SZSE,L,20120817,N
801890.SI,机械设备,801076.SI,轨交设备Ⅱ,850936.SI,轨交设备Ⅲ,300351,永贵电器,浙江,创业板,SZSE,L,20120920,S
801890.SI,机械设备,801072.SI,通用设备,850731.SI,仪器仪表,300354,东华测试,江苏,创业板,SZSE,L,20120920,S
801890.SI,机械设备,801072.SI,通用设备,850731.SI,仪器仪表,300371,汇中股份,河北,创业板,SZSE,L,20140123,N
801890.SI,机械设备,801074.SI,专用设备,850727.SI,其他专用设备,300382,斯莱克,江苏,创业板,SZSE,L,20140129,S
801890.SI,机械设备,801074.SI,专用设备,850727.SI,其他专用设备,300415,伊之密,广东,创业板,SZSE,L,20150123,S
801890.SI,机械设备,801072.SI,通用设备,850731.SI,仪器仪表,300417,南华仪器,广东,创业板,SZSE,L,20150123,N
801890.SI,机械设备,801072.SI,通用设备,850731.SI,仪器仪表,300445,康斯特,北京,创业板,SZSE,L,20150424,N
801890.SI,机械设备,801074.SI,专用设备,850726.SI,印刷包装机械,300442,润泽科技,上海,创业板,SZSE,L,20150424,S
801890.SI,机械设备,801072.SI,通用设备,850716.SI,其他通用设备,300430,诚益通,北京,创业板,SZSE,L,20150319,N
801890.SI,机械设备,801072.SI,通用设备,850716.SI,其他通用设备,300441,鲍斯股份,浙江,创业板,SZSE,L,20150423,N
801890.SI,机械设备,801078.SI,自动化设备,850784.SI,其他自动化设备,300400,劲拓股份,深圳,创业板,SZSE,L,20141010,N
801890.SI,机械设备,801072.SI,通用设备,850751.SI,金属制品,300402,宝色股份,江苏,创业板,SZSE,L,20141010,N
801890.SI,机械设备,801072.SI,通用设备,850716.SI,其他通用设备,300420,五洋停车,江苏,创业板,SZSE,L,20150217,N
801890.SI,机械设备,801072.SI,通用设备,850751.SI,金属制品,300421,力星股份,江苏,创业板,SZSE,L,20150217,N
801890.SI,机械设备,801074.SI,专用设备,850727.SI,其他专用设备,300411,金盾股份,浙江,创业板,SZSE,L,20141231,N
801890.SI,机械设备,801074.SI,专用设备,850727.SI,其他专用设备,300471,厚普股份,四川,创业板,SZSE,L,20150611,S
801890.SI,机械设备,801074.SI,专用设备,850727.SI,其他专用设备,300472,新元科技,江西,创业板,SZSE,L,20150611,N
801890.SI,机械设备,801074.SI,专用设备,850725.SI,能源及重型设备,300480,光力科技,河南,创业板,SZSE,L,20150702,S
801890.SI,机械设备,801074.SI,专用设备,850725.SI,能源及重型设备,300084,海默科技,甘肃,创业板,SZSE,L,20100520,N
801890.SI,机械设备,801072.SI,通用设备,850716.SI,其他通用设备,300470,中密控股,四川,创业板,SZSE,L,20150612,S
801890.SI,机械设备,801078.SI,自动化设备,850784.SI,其他自动化设备,300461,田中精机,浙江,创业板,SZSE,L,20150519,N
801890.SI,机械设备,801078.SI,自动化设备,850784.SI,其他自动化设备,300486,东杰智能,山西,创业板,SZSE,L,20150630,N
801890.SI,机械设备,801072.SI,通用设备,850751.SI,金属制品,300488,恒锋工具,浙江,创业板,SZSE,L,20150701,N
801890.SI,机械设备,801072.SI,通用设备,850716.SI,其他通用设备,300503,昊志机电,广东,创业板,SZSE,L,20160309,N
801890.SI,机械设备,801072.SI,通用设备,850731.SI,仪器仪表,300515,三德科技,湖南,创业板,SZSE,L,20160608,N
801890.SI,机械设备,801074.SI,专用设备,850726.SI,印刷包装机械,300521,爱司凯,广东,创业板,SZSE,L,20160705,N
801890.SI,机械设备,801078.SI,自动化设备,850781.SI,机器人,300607,拓斯达,广东,创业板,SZSE,L,20170209,S
801890.SI,机械设备,801074.SI,专用设备,850727.SI,其他专用设备,300540,蜀道装备,四川,创业板,SZSE,L,20160823,N
801890.SI,机械设备,801074.SI,专用设备,850726.SI,印刷包装机械,300512,中亚股份,浙江,创业板,SZSE,L,20160526,N
801890.SI,机械设备,801072.SI,通用设备,850731.SI,仪器仪表,300553,集智股份,浙江,创业板,SZSE,L,20161021,N
801890.SI,机械设备,801072.SI,通用设备,850713.SI,磨具磨料,300606,金太阳,广东,创业板,SZSE,L,20170208,N
801890.SI,机械设备,801072.SI,通用设备,850731.SI,仪器仪表,300567,精测电子,湖北,创业板,SZSE,L,20161122,S
801890.SI,机械设备,801074.SI,专用设备,850727.SI,其他专用设备,300499,高澜股份,广东,创业板,SZSE,L,20160202,N
801890.SI,机械设备,801074.SI,专用设备,850726.SI,印刷包装机械,300509,新美星,江苏,创业板,SZSE,L,20160425,N
801890.SI,机械设备,801072.SI,通用设备,850731.SI,仪器仪表,300557,理工光科,湖北,创业板,SZSE,L,20161101,N
801890.SI,机械设备,801074.SI,专用设备,850727.SI,其他专用设备,300549,优德精密,江苏,创业板,SZSE,L,20160930,N
801890.SI,机械设备,801074.SI,专用设备,850728.SI,楼宇设备,300669,沪宁股份,浙江,创业板,SZSE,L,20170629,N
801890.SI,机械设备,801077.SI,工程机械,850772.SI,工程机械器件,300718,长盛轴承,浙江,创业板,SZSE,L,20171106,S
801890.SI,机械设备,801072.SI,通用设备,850731.SI,仪器仪表,300720,海川智能,广东,创业板,SZSE,L,20171106,N
801890.SI,机械设备,801072.SI,通用设备,850731.SI,仪器仪表,300667,必创科技,北京,创业板,SZSE,L,20170619,N
801890.SI,机械设备,801072.SI,通用设备,850751.SI,金属制品,300817,双飞股份,浙江,创业板,SZSE,L,20200218,N
801890.SI,机械设备,801072.SI,通用设备,850751.SI,金属制品,300838,浙江力诺,浙江,创业板,SZSE,L,20200608,N
801890.SI,机械设备,801078.SI,自动化设备,850784.SI,其他自动化设备,300802,矩子科技,上海,创业板,SZSE,L,20191114,S
801890.SI,机械设备,801072.SI,通用设备,850711.SI,机床工具,300809,华辰装备,江苏,创业板,SZSE,L,20191204,S
801890.SI,机械设备,801072.SI,通用设备,850713.SI,磨具磨料,300818,耐普矿机,江西,创业板,SZSE,L,20200212,N
801890.SI,机械设备,801076.SI,轨交设备Ⅱ,850936.SI,轨交设备Ⅲ,300594,朗进科技,山东,创业板,SZSE,L,20190621,N
801890.SI,机械设备,801074.SI,专用设备,850725.SI,能源及重型设备,300837,浙矿股份,浙江,创业板,SZSE,L,20200605,N
801890.SI,机械设备,801072.SI,通用设备,850731.SI,仪器仪表,300066,三川智慧,江西,创业板,SZSE,L,20100326,S
801890.SI,机械设备,801074.SI,专用设备,850727.SI,其他专用设备,300836,佰奥智能,江苏,创业板,SZSE,L,20200528,N
801890.SI,机械设备,801072.SI,通用设备,850751.SI,金属制品,300780,德恩精工,四川,创业板,SZSE,L,20190531,N
801890.SI,机械设备,801074.SI,专用设备,850727.SI,其他专用设备,300412,迦南科技,浙江,创业板,SZSE,L,20141231,N
801890.SI,机械设备,801074.SI,专用设备,850727.SI,其他专用设备,300103,达刚控股,陕西,创业板,SZSE,L,20100812,N
801890.SI,机械设备,801076.SI,轨交设备Ⅱ,850936.SI,轨交设备Ⅲ,300923,研奥股份,吉林,创业板,SZSE,L,20201224,N
801890.SI,机械设备,801072.SI,通用设备,850731.SI,仪器仪表,300906,日月明,江西,创业板,SZSE,L,20201105,N
801890.SI,机械设备,801074.SI,专用设备,850728.SI,楼宇设备,300931,通用电梯,江苏,创业板,SZSE,L,20210121,N
801890.SI,机械设备,801076.SI,轨交设备Ⅱ,850936.SI,轨交设备Ⅲ,300851,交大思诺,北京,创业板,SZSE,L,20200717,N
801890.SI,机械设备,801074.SI,专用设备,850725.SI,能源及重型设备,300950,德固特,山东,创业板,SZSE,L,20210303,N
801890.SI,机械设备,801074.SI,专用设备,,,300879,大叶股份,浙江,创业板,SZSE,L,20200901,N
801890.SI,机械设备,801074.SI,专用设备,850727.SI,其他专用设备,300902,国安达,福建,创业板,SZSE,L,20201029,N
801890.SI,机械设备,801072.SI,通用设备,850751.SI,金属制品,300885,海昌新材,江苏,创业板,SZSE,L,20200910,N
801890.SI,机械设备,801072.SI,通用设备,850716.SI,其他通用设备,301032,新柴股份,浙江,创业板,SZSE,L,20210722,N
801890.SI,机械设备,801072.SI,通用设备,850731.SI,仪器仪表,300897,山科智能,浙江,创业板,SZSE,L,20200928,N
801890.SI,机械设备,801076.SI,轨交设备Ⅱ,850936.SI,轨交设备Ⅲ,301016,雷尔伟,江苏,创业板,SZSE,L,20210630,N
801890.SI,机械设备,801072.SI,通用设备,850731.SI,仪器仪表,301006,迈拓股份,江苏,创业板,SZSE,L,20210607,N
801890.SI,机械设备,801074.SI,专用设备,850727.SI,其他专用设备,300988,津荣天宇,天津,创业板,SZSE,L,20210512,N
801890.SI,机械设备,801072.SI,通用设备,850715.SI,制冷空调设备,300990,同飞股份,河北,创业板,SZSE,L,20210512,S
801890.SI,机械设备,801072.SI,通用设备,850716.SI,其他通用设备,300984,金沃股份,浙江,创业板,SZSE,L,20210618,N
801890.SI,机械设备,801072.SI,通用设备,850716.SI,其他通用设备,300992,泰福泵业,浙江,创业板,SZSE,L,20210525,N
801890.SI,机械设备,801072.SI,通用设备,850751.SI,金属制品,300943,春晖智控,浙江,创业板,SZSE,L,20210210,N
801890.SI,机械设备,801072.SI,通用设备,850751.SI,金属制品,300985,致远新能,吉林,创业板,SZSE,L,20210429,N
801890.SI,机械设备,801072.SI,通用设备,850716.SI,其他通用设备,301028,东亚机械,福建,创业板,SZSE,L,20210720,N
801890.SI,机械设备,801074.SI,专用设备,850721.SI,纺织服装设备,301053,远信工业,浙江,创业板,SZSE,L,20210901,N
801890.SI,机械设备,801076.SI,轨交设备Ⅱ,850936.SI,轨交设备Ⅲ,301048,金鹰重工,湖北,创业板,SZSE,L,20210818,N
801890.SI,机械设备,801072.SI,通用设备,850716.SI,其他通用设备,301043,绿岛风,广东,创业板,SZSE,L,20210811,N
801890.SI,机械设备,801077.SI,工程机械,850772.SI,工程机械器件,301079,邵阳液压,湖南,创业板,SZSE,L,20211019,N
801890.SI,机械设备,801072.SI,通用设备,850751.SI,金属制品,300946,恒而达,福建,创业板,SZSE,L,20210208,N
801890.SI,机械设备,801072.SI,通用设备,850713.SI,磨具磨料,300861,美畅股份,陕西,创业板,SZSE,L,20200824,S
801890.SI,机械设备,801072.SI,通用设备,850731.SI,仪器仪表,300862,蓝盾光电,安徽,创业板,SZSE,L,20200824,N
801890.SI,机械设备,801074.SI,专用设备,850725.SI,能源及重型设备,300865,大宏立,四川,创业板,SZSE,L,20200824,N
801890.SI,机械设备,801074.SI,专用设备,850727.SI,其他专用设备,301013,利和兴,深圳,创业板,SZSE,L,20210629,N
801890.SI,机械设备,801074.SI,专用设备,850728.SI,楼宇设备,301056,森赫股份,浙江,创业板,SZSE,L,20210907,N
801890.SI,机械设备,801072.SI,通用设备,850751.SI,金属制品,301137,哈焊华通,江苏,创业板,SZSE,L,20220322,N
801890.SI,机械设备,801072.SI,通用设备,850715.SI,制冷空调设备,301018,申菱环境,广东,创业板,SZSE,L,20210707,S
801890.SI,机械设备,801074.SI,专用设备,850727.SI,其他专用设备,301083,百胜智能,江西,创业板,SZSE,L,20211021,N
801890.SI,机械设备,801072.SI,通用设备,850731.SI,仪器仪表,301129,瑞纳智能,安徽,创业板,SZSE,L,20211102,S
801890.SI,机械设备,801078.SI,自动化设备,850782.SI,工控设备,300278,华昌达,湖北,创业板,SZSE,L,20111216,S
801890.SI,机械设备,801074.SI,专用设备,850727.SI,其他专用设备,300971,博亚精工,湖北,创业板,SZSE,L,20210415,N
801890.SI,机械设备,801078.SI,自动化设备,850784.SI,其他自动化设备,301029,怡合达,广东,创业板,SZSE,L,20210723,S
801890.SI,机械设备,801074.SI,专用设备,850727.SI,其他专用设备,301338,凯格精机,广东,创业板,SZSE,L,20220816,N
801890.SI,机械设备,801072.SI,通用设备,850731.SI,仪器仪表,301197,工大科雅,河北,创业板,SZSE,L,20220808,N
801890.SI,机械设备,801072.SI,通用设备,850751.SI,金属制品,301309,万得凯,浙江,创业板,SZSE,L,20220919,N
801890.SI,机械设备,801077.SI,工程机械,850772.SI,工程机械器件,301161,唯万密封,上海,创业板,SZSE,L,20220914,N
801890.SI,机械设备,801072.SI,通用设备,850713.SI,磨具磨料,300700,岱勒新材,湖南,创业板,SZSE,L,20170912,N
801890.SI,机械设备,801072.SI,通用设备,850751.SI,金属制品,301268,铭利达,深圳,创业板,SZSE,L,20220407,S
801890.SI,机械设备,801072.SI,通用设备,850716.SI,其他通用设备,301273,瑞晨环保,上海,创业板,SZSE,L,20221025,N
801890.SI,机械设备,801074.SI,专用设备,850727.SI,其他专用设备,300004,南风股份,广东,创业板,SZSE,L,20091030,N
801890.SI,机械设备,801077.SI,工程机械,850772.SI,工程机械器件,301279,金道科技,浙江,创业板,SZSE,L,20220413,N
801890.SI,机械设备,801078.SI,自动化设备,850781.SI,机器人,301199,迈赫股份,山东,创业板,SZSE,L,20211207,N
801890.SI,机械设备,801072.SI,通用设备,850716.SI,其他通用设备,300263,隆华科技,河南,创业板,SZSE,L,20110916,S
801890.SI,机械设备,801078.SI,自动化设备,850782.SI,工控设备,300484,蓝海华腾,深圳,创业板,SZSE,L,20160322,N
801890.SI,机械设备,801078.SI,自动化设备,850783.SI,激光设备,300747,锐科激光,湖北,创业板,SZSE,L,20180625,S
801890.SI,机械设备,801072.SI,通用设备,850751.SI,金属制品,300828,锐新科技,天津,创业板,SZSE,L,20200421,N
801890.SI,机械设备,801078.SI,自动化设备,850783.SI,激光设备,301021,英诺激光,深圳,创业板,SZSE,L,20210706,N
801890.SI,机械设备,801072.SI,通用设备,850751.SI,金属制品,301151,冠龙节能,上海,创业板,SZSE,L,20220411,N
801890.SI,机械设备,801074.SI,专用设备,850727.SI,其他专用设备,300756,金马游乐,广东,创业板,SZSE,L,20181228,N
801890.SI,机械设备,801074.SI,专用设备,,,300159,ST新研,新疆,创业板,SZSE,L,20110107,N
801890.SI,机械设备,801072.SI,通用设备,850716.SI,其他通用设备,300466,赛摩智能,江苏,创业板,SZSE,L,20150528,N
801890.SI,机械设备,801072.SI,通用设备,850731.SI,仪器仪表,300341,麦克奥迪,福建,创业板,SZSE,L,20120726,N
801890.SI,机械设备,801078.SI,自动化设备,850783.SI,激光设备,300489,光智科技,黑龙江,创业板,SZSE,L,20150701,N
801890.SI,机械设备,801072.SI,通用设备,850716.SI,其他通用设备,301107,瑜欣电子,重庆,创业板,SZSE,L,20220524,N
801890.SI,机械设备,801078.SI,自动化设备,850784.SI,其他自动化设备,301312,智立方,深圳,创业板,SZSE,L,20220711,N
801890.SI,机械设备,801074.SI,专用设备,850727.SI,其他专用设备,301128,强瑞技术,深圳,创业板,SZSE,L,20211110,N
801890.SI,机械设备,801076.SI,轨交设备Ⅱ,850936.SI,轨交设备Ⅲ,300011,鼎汉技术,北京,创业板,SZSE,L,20091030,N
801890.SI,机械设备,801078.SI,自动化设备,850782.SI,工控设备,300048,合康新能,北京,创业板,SZSE,L,20100120,S
801890.SI,机械设备,801078.SI,自动化设备,850782.SI,工控设备,300083,创世纪,广东,创业板,SZSE,L,20100520,S
801890.SI,机械设备,801078.SI,自动化设备,850782.SI,工控设备,300124,汇川技术,深圳,创业板,SZSE,L,20100928,S
801890.SI,机械设备,801078.SI,自动化设备,850783.SI,激光设备,300227,光韵达,深圳,创业板,SZSE,L,20110608,N
801890.SI,机械设备,801072.SI,通用设备,850716.SI,其他通用设备,301125,腾亚精工,江苏,创业板,SZSE,L,20220608,N
801890.SI,机械设备,801074.SI,专用设备,850726.SI,印刷包装机械,301138,华研精机,广东,创业板,SZSE,L,20211215,N
801890.SI,机械设备,801078.SI,自动化设备,850784.SI,其他自动化设备,300097,智云股份,辽宁,创业板,SZSE,L,20100728,N
801890.SI,机械设备,801074.SI,专用设备,850725.SI,能源及重型设备,300099,精准信息,山东,创业板,SZSE,L,20100806,N
801890.SI,机械设备,801074.SI,专用设备,850727.SI,其他专用设备,300823,建科机械,天津,创业板,SZSE,L,20200319,N
801890.SI,机械设备,801072.SI,通用设备,850713.SI,磨具磨料,300080,易成新能,河南,创业板,SZSE,L,20100625,S
801890.SI,机械设备,801074.SI,专用设备,850727.SI,其他专用设备,300813,泰林生物,浙江,创业板,SZSE,L,20200114,N
801890.SI,机械设备,801072.SI,通用设备,850713.SI,磨具磨料,300554,三超新材,江苏,创业板,SZSE,L,20170421,N
801890.SI,机械设备,801074.SI,专用设备,850727.SI,其他专用设备,300833,浩洋股份,广东,创业板,SZSE,L,20200520,S
801890.SI,机械设备,801078.SI,自动化设备,850784.SI,其他自动化设备,300757,罗博特科,江苏,创业板,SZSE,L,20190108,S
801890.SI,机械设备,801072.SI,通用设备,850716.SI,其他通用设备,300126,锐奇股份,上海,创业板,SZSE,L,20101013,N
801890.SI,机械设备,801072.SI,通用设备,850751.SI,金属制品,300092,科新机电,四川,创业板,SZSE,L,20100708,N
801890.SI,机械设备,801072.SI,通用设备,850716.SI,其他通用设备,300154,瑞凌股份,深圳,创业板,SZSE,L,20101229,N
801890.SI,机械设备,801072.SI,通用设备,850751.SI,金属制品,301377,鼎泰高科,广东,创业板,SZSE,L,20221122,S
801890.SI,机械设备,801072.SI,通用设备,850716.SI,其他通用设备,301311,昆船智能,云南,创业板,SZSE,L,20221130,N
801890.SI,机械设备,801074.SI,专用设备,850726.SI,印刷包装机械,001256,炜冈科技,浙江,主板,SZSE,L,20221205,N
801890.SI,机械设备,801078.SI,自动化设备,850784.SI,其他自动化设备,001223,欧克科技,江西,主板,SZSE,L,20221212,S
801890.SI,机械设备,801072.SI,通用设备,850731.SI,仪器仪表,300370,*ST安控,四川,创业板,SZSE,L,20140123,N
